Timestamp,Iteration,L_Pitch,L_Roll,R_Pitch,R_Roll,X_Vel,Z_Vel,Notes
12-06-2023 17:59:16.080,7657,7,14,-2,-8,,,
12-06-2023 17:59:16.097,7658,13,12,0,-8,,,
12-06-2023 17:59:16.120,7659,19,2,1,-8,,,
12-06-2023 17:59:16.140,7660,19,5,2,-8,,,
12-06-2023 17:59:16.156,7661,23,6,3,-7,,,
12-06-2023 17:59:16.176,7662,26,4,4,-7,,,
12-06-2023 17:59:16.201,7663,30,5,5,-7,,,
12-06-2023 17:59:16.216,7664,31,6,7,-8,,,
12-06-2023 17:59:16.236,7665,31,6,7,-8,,,
12-06-2023 17:59:16.255,7666,28,6,6,-9,,,
12-06-2023 17:59:16.283,7667,24,5,13,-8,,,
12-06-2023 17:59:16.299,7668,21,5,22,-9,,,
12-06-2023 17:59:16.316,7669,19,4,27,-13,,,
12-06-2023 17:59:16.337,7670,17,3,15,-15,,,
12-06-2023 17:59:16.356,7671,16,2,7,-13,,,
12-06-2023 17:59:16.378,7672,14,4,6,-13,,,
12-06-2023 17:59:16.402,7673,14,4,-2,-14,,,
12-06-2023 17:59:16.418,7674,13,4,-7,-15,,,
12-06-2023 17:59:16.437,7675,10,4,-5,-15,,,
12-06-2023 17:59:16.457,7676,7,4,0,-18,,,
12-06-2023 17:59:16.478,7677,4,6,4,-12,,,
12-06-2023 17:59:16.498,7678,2,7,9,-8,,,
12-06-2023 17:59:16.522,7679,4,8,11,-8,,,
12-06-2023 17:59:16.541,7680,7,7,16,-7,,,
12-06-2023 17:59:16.559,7681,5,7,18,-8,,,
12-06-2023 17:59:16.580,7682,8,5,17,-9,,,
12-06-2023 17:59:16.598,7683,16,4,16,-8,,,
12-06-2023 17:59:16.619,7684,26,7,15,-8,,,
12-06-2023 17:59:16.638,7685,25,14,12,-8,,,
12-06-2023 17:59:16.657,7686,21,13,10,-8,,,
12-06-2023 17:59:16.679,7687,5,6,8,-8,,,
12-06-2023 17:59:16.698,7688,5,9,7,-9,,,
12-06-2023 17:59:16.718,7689,0,15,7,-9,,,
12-06-2023 17:59:16.741,7690,-2,16,8,-9,,,
12-06-2023 17:59:16.761,7691,1,17,10,-8,,,
12-06-2023 17:59:16.777,7692,3,17,9,-8,,,
12-06-2023 17:59:16.796,7693,8,17,8,-9,,,
12-06-2023 17:59:16.819,7694,12,3,5,-11,,,
12-06-2023 17:59:16.838,7695,6,12,2,-11,,,
12-06-2023 17:59:16.856,7696,7,15,2,-11,,,
12-06-2023 17:59:16.877,7697,11,11,1,-12,,,
12-06-2023 17:59:16.899,7698,13,7,15,-10,,,
12-06-2023 17:59:16.920,7699,14,5,17,-11,,,
12-06-2023 17:59:16.936,7700,15,2,26,-16,,,
12-06-2023 17:59:16.956,7701,14,0,21,-13,,,
12-06-2023 17:59:16.978,7702,15,-1,14,-22,,,
12-06-2023 17:59:17.001,7703,17,-3,10,-22,,,
12-06-2023 17:59:17.021,7704,18,-3,3,-18,,,
12-06-2023 17:59:17.036,7705,19,-4,0,-17,,,
12-06-2023 17:59:17.059,7706,19,-7,-5,-15,,,
12-06-2023 17:59:17.079,7707,19,-6,-7,-15,,,
12-06-2023 17:59:17.099,7708,18,-6,-6,-15,,,
12-06-2023 17:59:17.121,7709,19,-6,-3,-13,,,
12-06-2023 17:59:17.138,7710,17,-3,5,-9,,,
12-06-2023 17:59:17.160,7711,16,-3,6,-6,,,
12-06-2023 17:59:17.176,7712,12,0,4,-8,,,
12-06-2023 17:59:17.198,7713,11,2,10,-10,,,
12-06-2023 17:59:17.218,7714,13,3,13,-9,,,
12-06-2023 17:59:17.237,7715,21,3,16,-9,,,
12-06-2023 17:59:17.306,7716,23,7,18,-9,,,
12-06-2023 17:59:17.306,7717,23,7,18,-9,,,
12-06-2023 17:59:17.306,7718,23,7,18,-9,,,
12-06-2023 17:59:17.317,7719,20,13,21,-6,,,
12-06-2023 17:59:17.337,7720,13,14,22,-4,,,
12-06-2023 17:59:17.356,7721,11,15,21,-4,,,
12-06-2023 17:59:17.377,7722,5,17,19,-5,,,
12-06-2023 17:59:17.404,7723,-9,23,17,-6,,,
12-06-2023 17:59:17.418,7724,-9,23,17,-7,,,
12-06-2023 17:59:17.438,7725,-8,23,20,-6,,,
12-06-2023 17:59:17.457,7726,-6,22,20,-7,,,
12-06-2023 17:59:17.477,7727,11,9,21,-8,,,
12-06-2023 17:59:17.501,7728,0,22,24,-9,,,
12-06-2023 17:59:17.520,7729,-2,24,28,-8,,,
12-06-2023 17:59:17.543,7730,7,14,33,-7,,,
12-06-2023 17:59:17.558,7731,7,16,35,-9,,,
12-06-2023 17:59:17.577,7732,5,17,42,-12,,,
12-06-2023 17:59:17.601,7733,7,15,38,-10,,,
12-06-2023 17:59:17.618,7734,11,13,31,-14,,,
12-06-2023 17:59:17.638,7735,13,13,30,-16,,,
12-06-2023 17:59:17.659,7736,16,12,21,-15,,,
12-06-2023 17:59:17.679,7737,18,13,13,-17,,,
12-06-2023 17:59:17.698,7738,19,12,9,-18,,,
12-06-2023 17:59:17.718,7739,20,10,3,-21,,,
12-06-2023 17:59:17.736,7740,20,7,1,-22,,,
12-06-2023 17:59:17.759,7741,18,6,0,-23,,,
12-06-2023 17:59:17.778,7742,16,7,1,-21,,,
12-06-2023 17:59:17.797,7743,14,7,2,-22,,,
12-06-2023 17:59:17.818,7744,10,9,5,-25,,,
12-06-2023 17:59:17.838,7745,8,10,12,-7,,,
12-06-2023 17:59:17.858,7746,8,10,10,-9,,,
12-06-2023 17:59:17.879,7747,7,9,12,-24,,,
12-06-2023 17:59:17.898,7748,13,9,13,-16,,,
12-06-2023 17:59:17.917,7749,18,11,13,-18,,,
12-06-2023 17:59:17.938,7750,25,15,13,-16,,,
12-06-2023 17:59:17.957,7751,20,16,12,-15,,,
12-06-2023 17:59:17.975,7752,12,14,13,-15,,,
12-06-2023 17:59:17.997,7753,3,13,14,-14,,,
12-06-2023 17:59:18.017,7754,2,14,16,-15,,,
12-06-2023 17:59:18.036,7755,-3,17,16,-15,,,
12-06-2023 17:59:18.058,7756,-6,21,16,-14,,,
12-06-2023 17:59:18.076,7757,-6,20,17,-14,,,
12-06-2023 17:59:18.100,7758,-3,20,16,-13,,,
12-06-2023 17:59:18.116,7759,0,19,15,-13,,,
12-06-2023 17:59:18.137,7760,7,14,12,-12,,,
12-06-2023 17:59:18.159,7761,11,5,7,-14,,,
12-06-2023 17:59:18.181,7762,14,7,5,-14,,,
12-06-2023 17:59:18.198,7763,19,9,8,-13,,,
12-06-2023 17:59:18.220,7764,23,9,8,-11,,,
12-06-2023 17:59:18.240,7765,22,8,8,-13,,,
12-06-2023 17:59:18.256,7766,23,9,13,-12,,,
12-06-2023 17:59:18.280,7767,22,6,25,-17,,,
12-06-2023 17:59:18.299,7768,20,5,22,-18,,,
12-06-2023 17:59:18.317,7769,16,3,4,-21,,,
12-06-2023 17:59:18.341,7770,15,4,10,-19,,,
12-06-2023 17:59:18.361,7771,16,3,4,-18,,,
12-06-2023 17:59:18.378,7772,15,2,-3,-18,,,
12-06-2023 17:59:18.405,7773,17,2,-4,-21,,,
12-06-2023 17:59:18.423,7774,16,-1,-3,-18,,,
12-06-2023 17:59:18.441,7775,16,0,-1,-17,,,
12-06-2023 17:59:18.459,7776,14,0,1,-16,,,
12-06-2023 17:59:18.484,7777,16,-1,16,-13,,,
12-06-2023 17:59:18.502,7778,15,1,13,-8,,,
12-06-2023 17:59:18.517,7779,13,2,13,-8,,,
12-06-2023 17:59:18.539,7780,10,3,19,-9,,,
12-06-2023 17:59:18.557,7781,12,5,22,-6,,,
12-06-2023 17:59:18.580,7782,24,4,23,-5,,,
12-06-2023 17:59:18.597,7783,28,3,22,-7,,,
12-06-2023 17:59:18.617,7784,33,9,24,-7,,,
12-06-2023 17:59:18.640,7785,38,10,23,-5,,,
12-06-2023 17:59:18.656,7786,37,13,23,-5,,,
12-06-2023 17:59:18.677,7787,26,15,19,-4,,,
12-06-2023 17:59:18.697,7788,19,15,19,-5,,,
12-06-2023 17:59:18.717,7789,17,19,17,-5,,,
12-06-2023 17:59:18.737,7790,10,26,14,-5,,,
12-06-2023 17:59:18.758,7791,5,27,13,-6,,,
12-06-2023 17:59:18.777,7792,4,25,12,-6,,,
12-06-2023 17:59:18.796,7793,4,23,11,-7,,,
12-06-2023 17:59:18.816,7794,6,22,10,-7,,,
12-06-2023 17:59:18.836,7795,17,21,8,-8,,,
12-06-2023 17:59:18.859,7796,21,12,6,-8,,,
12-06-2023 17:59:18.878,7797,17,16,4,-8,,,
12-06-2023 17:59:18.901,7798,20,20,7,-8,,,
12-06-2023 17:59:18.920,7799,23,15,9,-8,,,
12-06-2023 17:59:18.940,7800,25,14,17,-7,,,
12-06-2023 17:59:18.959,7801,24,15,26,-12,,,
12-06-2023 17:59:18.977,7802,21,13,24,-12,,,
12-06-2023 17:59:19.000,7803,20,11,9,-16,,,
12-06-2023 17:59:19.021,7804,19,10,7,-18,,,
12-06-2023 17:59:19.040,7805,17,10,3,-18,,,
12-06-2023 17:59:19.060,7806,19,9,-6,-20,,,
12-06-2023 17:59:19.079,7807,21,7,-8,-19,,,
12-06-2023 17:59:19.098,7808,23,7,-10,-15,,,
12-06-2023 17:59:19.116,7809,23,5,-10,-14,,,
12-06-2023 17:59:19.140,7810,21,4,-7,-14,,,
12-06-2023 17:59:19.158,7811,23,3,3,-13,,,
12-06-2023 17:59:19.179,7812,24,0,6,-4,,,
12-06-2023 17:59:19.202,7813,26,5,5,-9,,,
12-06-2023 17:59:19.217,7814,31,5,7,-7,,,
12-06-2023 17:59:19.240,7815,44,5,9,-5,,,
12-06-2023 17:59:19.260,7816,45,5,9,-4,,,
12-06-2023 17:59:19.277,7817,50,9,11,-4,,,
12-06-2023 17:59:19.297,7818,47,8,11,-5,,,
12-06-2023 17:59:19.321,7819,43,12,14,-5,,,
12-06-2023 17:59:19.341,7820,29,15,17,-6,,,
12-06-2023 17:59:19.364,7821,23,18,16,-6,,,
12-06-2023 17:59:19.379,7822,19,19,16,-6,,,
12-06-2023 17:59:19.396,7823,13,19,16,-6,,,
12-06-2023 17:59:19.423,7824,9,20,13,-4,,,
12-06-2023 17:59:19.440,7825,8,19,12,-6,,,
12-06-2023 17:59:19.464,7826,11,18,7,-6,,,
12-06-2023 17:59:19.479,7827,13,17,6,-7,,,
12-06-2023 17:59:19.500,7828,16,17,4,-7,,,
12-06-2023 17:59:19.523,7829,26,12,0,-8,,,
12-06-2023 17:59:19.536,7830,27,5,-2,-8,,,
12-06-2023 17:59:19.558,7831,26,6,0,-8,,,
12-06-2023 17:59:19.583,7832,31,7,-1,-7,,,
12-06-2023 17:59:19.602,7833,32,5,1,-8,,,
12-06-2023 17:59:19.621,7834,33,4,4,-7,,,
12-06-2023 17:59:19.639,7835,32,3,12,-6,,,
12-06-2023 17:59:19.656,7836,31,4,20,-9,,,
12-06-2023 17:59:19.678,7837,27,2,13,-14,,,
12-06-2023 17:59:19.700,7838,24,2,-1,-15,,,
12-06-2023 17:59:19.721,7839,20,3,2,-15,,,
12-06-2023 17:59:19.741,7840,18,3,-5,-15,,,
12-06-2023 17:59:19.757,7841,14,5,-10,-16,,,
12-06-2023 17:59:19.777,7842,13,6,-9,-16,,,
12-06-2023 17:59:19.796,7843,10,7,-9,-14,,,
12-06-2023 17:59:19.819,7844,8,8,-6,-14,,,
12-06-2023 17:59:19.840,7845,6,8,-1,-16,,,
12-06-2023 17:59:19.858,7846,6,8,5,-14,,,
12-06-2023 17:59:19.879,7847,6,8,6,-3,,,
12-06-2023 17:59:19.897,7848,7,8,11,-7,,,
12-06-2023 17:59:19.918,7849,7,8,14,-5,,,
12-06-2023 17:59:19.936,7850,5,9,16,-1,,,
12-06-2023 17:59:19.958,7851,9,6,20,0,,,
12-06-2023 17:59:19.976,7852,14,5,21,2,,,
12-06-2023 17:59:20.000,7853,19,7,20,-1,,,
12-06-2023 17:59:20.016,7854,19,10,18,-3,,,
12-06-2023 17:59:20.039,7855,20,14,14,-4,,,
12-06-2023 17:59:20.059,7856,13,14,13,-5,,,
12-06-2023 17:59:20.080,7857,9,15,8,-6,,,
12-06-2023 17:59:20.096,7858,10,15,8,-6,,,
12-06-2023 17:59:20.118,7859,8,15,5,-7,,,
12-06-2023 17:59:20.139,7860,10,16,1,-7,,,
12-06-2023 17:59:20.158,7861,12,16,0,-7,,,
12-06-2023 17:59:20.178,7862,16,15,-3,-8,,,
12-06-2023 17:59:20.197,7863,18,15,-4,-8,,,
12-06-2023 17:59:20.217,7864,27,17,-2,-8,,,
12-06-2023 17:59:20.237,7865,29,5,1,-8,,,
12-06-2023 17:59:20.257,7866,26,5,1,-9,,,
12-06-2023 17:59:20.279,7867,30,11,0,-9,,,
12-06-2023 17:59:20.300,7868,30,6,6,-8,,,
12-06-2023 17:59:20.318,7869,27,6,9,-8,,,
12-06-2023 17:59:20.342,7870,21,5,17,-19,,,
12-06-2023 17:59:20.361,7871,19,6,10,-18,,,
12-06-2023 17:59:20.382,7872,16,7,-3,-15,,,
12-06-2023 17:59:20.404,7873,11,8,-3,-16,,,
12-06-2023 17:59:20.420,7874,9,8,-5,-18,,,
12-06-2023 17:59:20.436,7875,8,8,-7,-18,,,
12-06-2023 17:59:20.460,7876,5,10,-7,-15,,,
12-06-2023 17:59:20.481,7877,2,11,-6,-14,,,
12-06-2023 17:59:20.500,7878,3,10,-3,-10,,,
12-06-2023 17:59:20.519,7879,4,10,4,-9,,,
12-06-2023 17:59:20.545,7880,5,9,9,-8,,,
12-06-2023 17:59:20.560,7881,5,9,9,-8,,,
12-06-2023 17:59:20.582,7882,7,9,15,-6,,,
12-06-2023 17:59:20.600,7883,8,9,17,-6,,,
12-06-2023 17:59:20.616,7884,5,9,19,-7,,,
12-06-2023 17:59:20.641,7885,11,10,20,-6,,,
12-06-2023 17:59:20.658,7886,24,8,18,-8,,,
12-06-2023 17:59:20.681,7887,25,16,16,-7,,,
12-06-2023 17:59:20.696,7888,21,14,14,-6,,,
12-06-2023 17:59:20.717,7889,8,9,11,-7,,,
12-06-2023 17:59:20.740,7890,4,10,8,-8,,,
12-06-2023 17:59:20.758,7891,3,12,5,-8,,,
12-06-2023 17:59:20.780,7892,-1,16,3,-7,,,
12-06-2023 17:59:20.799,7893,1,18,-1,-8,,,
12-06-2023 17:59:20.818,7894,5,18,-3,-8,,,
12-06-2023 17:59:20.840,7895,9,11,-3,-8,,,
12-06-2023 17:59:20.860,7896,15,5,-1,-7,,,
12-06-2023 17:59:20.880,7897,18,7,0,-7,,,
12-06-2023 17:59:20.897,7898,23,5,1,-8,,,
12-06-2023 17:59:20.918,7899,28,4,3,-6,,,
12-06-2023 17:59:20.939,7900,29,4,2,-7,,,
12-06-2023 17:59:20.959,7901,26,5,6,-8,,,
12-06-2023 17:59:20.980,7902,23,3,10,-6,,,
12-06-2023 17:59:21.000,7903,21,4,10,-6,,,
12-06-2023 17:59:21.021,7904,17,2,18,-12,,,
12-06-2023 17:59:21.036,7905,16,2,13,-14,,,
12-06-2023 17:59:21.056,7906,12,1,0,-13,,,
12-06-2023 17:59:21.077,7907,9,2,-1,-15,,,
12-06-2023 17:59:21.098,7908,5,4,-11,-16,,,
12-06-2023 17:59:21.120,7909,4,4,-13,-16,,,
12-06-2023 17:59:21.140,7910,1,6,-9,-17,,,
12-06-2023 17:59:21.160,7911,-2,7,-6,-5,,,
12-06-2023 17:59:21.179,7912,0,7,-2,-8,,,
12-06-2023 17:59:21.199,7913,2,7,1,-7,,,
12-06-2023 17:59:21.220,7914,3,7,6,-10,,,
12-06-2023 17:59:21.238,7915,5,7,8,-7,,,
12-06-2023 17:59:21.258,7916,3,6,11,-2,,,
12-06-2023 17:59:21.280,7917,9,8,14,-3,,,
12-06-2023 17:59:21.301,7918,14,7,13,-5,,,
12-06-2023 17:59:21.320,7919,21,7,9,-6,,,
12-06-2023 17:59:21.337,7920,24,9,8,-5,,,
12-06-2023 17:59:21.361,7921,21,14,4,-5,,,
12-06-2023 17:59:21.381,7922,8,10,1,-6,,,
12-06-2023 17:59:21.401,7923,2,11,-2,-6,,,
12-06-2023 17:59:21.423,7924,0,14,-4,-7,,,
12-06-2023 17:59:21.437,7925,-1,16,-5,-8,,,
12-06-2023 17:59:21.458,7926,-2,17,-7,-8,,,
12-06-2023 17:59:21.478,7927,0,15,-9,-8,,,
12-06-2023 17:59:21.498,7928,5,12,-6,-8,,,
12-06-2023 17:59:21.517,7929,7,7,-4,-7,,,
12-06-2023 17:59:21.538,7930,14,5,-3,-8,,,
12-06-2023 17:59:21.560,7931,18,6,-1,-7,,,
12-06-2023 17:59:21.580,7932,23,4,1,-6,,,
12-06-2023 17:59:21.596,7933,24,4,0,-8,,,
12-06-2023 17:59:21.623,7934,27,6,2,-9,,,
12-06-2023 17:59:21.640,7935,25,7,8,-7,,,
12-06-2023 17:59:21.661,7936,23,8,11,-6,,,
12-06-2023 17:59:21.680,7937,19,6,15,-14,,,
12-06-2023 17:59:21.698,7938,16,5,2,-10,,,
12-06-2023 17:59:21.720,7939,14,6,-3,-11,,,
12-06-2023 17:59:21.737,7940,12,6,-2,-13,,,
12-06-2023 17:59:21.758,7941,12,5,-11,-16,,,
12-06-2023 17:59:21.779,7942,11,5,-10,-15,,,
12-06-2023 17:59:21.797,7943,10,5,-8,-14,,,
12-06-2023 17:59:21.820,7944,8,5,-3,-13,,,
12-06-2023 17:59:21.840,7945,7,6,1,-16,,,
12-06-2023 17:59:21.857,7946,4,7,6,-7,,,
12-06-2023 17:59:21.876,7947,2,9,2,-5,,,
12-06-2023 17:59:21.898,7948,2,10,10,-10,,,
12-06-2023 17:59:21.917,7949,2,8,13,-8,,,
12-06-2023 17:59:21.937,7950,1,7,15,-8,,,
12-06-2023 17:59:21.962,7951,15,5,13,-6,,,
12-06-2023 17:59:21.976,7952,23,7,10,-6,,,
12-06-2023 17:59:22.000,7953,23,12,6,-5,,,
12-06-2023 17:59:22.021,7954,19,12,5,-5,,,
12-06-2023 17:59:22.039,7955,5,7,4,-5,,,
12-06-2023 17:59:22.058,7956,2,7,4,-6,,,
12-06-2023 17:59:22.076,7957,-2,9,3,-6,,,
12-06-2023 17:59:22.097,7958,-8,13,1,-7,,,
12-06-2023 17:59:22.116,7959,-8,14,-2,-7,,,
12-06-2023 17:59:22.140,7960,-9,14,-4,-7,,,
12-06-2023 17:59:22.158,7961,-6,14,-1,-5,,,
12-06-2023 17:59:22.178,7962,-1,15,0,-5,,,
12-06-2023 17:59:22.198,7963,5,15,1,-5,,,
12-06-2023 17:59:22.217,7964,12,0,2,-5,,,
12-06-2023 17:59:22.238,7965,15,3,4,-3,,,
12-06-2023 17:59:22.257,7966,16,3,5,-3,,,
12-06-2023 17:59:22.277,7967,22,2,5,-6,,,
12-06-2023 17:59:22.300,7968,21,3,6,-7,,,
12-06-2023 17:59:22.317,7969,21,3,7,-7,,,
12-06-2023 17:59:22.336,7970,18,3,6,-8,,,
12-06-2023 17:59:22.356,7971,16,4,8,-9,,,
12-06-2023 17:59:22.380,7972,12,4,12,-7,,,
12-06-2023 17:59:22.397,7973,10,4,13,-9,,,
12-06-2023 17:59:22.424,7974,7,4,6,-11,,,
12-06-2023 17:59:22.441,7975,6,5,1,-11,,,
12-06-2023 17:59:22.456,7976,4,6,2,-11,,,
12-06-2023 17:59:22.478,7977,3,6,-4,-13,,,
12-06-2023 17:59:22.497,7978,0,7,-1,-11,,,
12-06-2023 17:59:22.520,7979,0,7,3,-10,,,
12-06-2023 17:59:22.538,7980,-3,9,11,-10,,,
12-06-2023 17:59:22.559,7981,-4,9,14,-2,,,
12-06-2023 17:59:22.579,7982,-4,10,16,-5,,,
12-06-2023 17:59:22.602,7983,0,9,20,-3,,,
12-06-2023 17:59:22.622,7984,0,9,21,-1,,,
12-06-2023 17:59:22.638,7985,-2,8,23,-1,,,
12-06-2023 17:59:22.660,7986,14,8,22,0,,,
12-06-2023 17:59:22.681,7987,14,8,21,-1,,,
12-06-2023 17:59:22.697,7988,20,10,18,-2,,,
12-06-2023 17:59:22.716,7989,19,13,16,-1,,,
12-06-2023 17:59:22.742,7990,11,14,13,-1,,,
12-06-2023 17:59:22.758,7991,0,15,9,-2,,,
12-06-2023 17:59:22.780,7992,1,17,8,-3,,,
12-06-2023 17:59:22.799,7993,-2,19,7,-4,,,
12-06-2023 17:59:22.820,7994,-7,22,5,-4,,,
12-06-2023 17:59:22.840,7995,-5,20,1,-6,,,
12-06-2023 17:59:22.860,7996,-3,19,-1,-6,,,
12-06-2023 17:59:22.881,7997,6,18,-3,-7,,,
12-06-2023 17:59:22.896,7998,9,9,-2,-6,,,
12-06-2023 17:59:22.921,7999,10,8,0,-6,,,
12-06-2023 17:59:22.938,8000,16,12,1,-5,,,
12-06-2023 17:59:22.960,8001,21,9,2,-5,,,
12-06-2023 17:59:22.981,8002,20,9,3,-8,,,
12-06-2023 17:59:22.997,8003,18,10,6,-7,,,
12-06-2023 17:59:23.020,8004,17,9,9,-7,,,
12-06-2023 17:59:23.039,8005,15,9,9,-10,,,
12-06-2023 17:59:23.058,8006,10,8,12,-14,,,
12-06-2023 17:59:23.079,8007,8,9,-2,-14,,,
12-06-2023 17:59:23.100,8008,6,9,-5,-16,,,
12-06-2023 17:59:23.117,8009,3,10,-4,-16,,,
12-06-2023 17:59:23.139,8010,2,10,-9,-16,,,
12-06-2023 17:59:23.160,8011,1,11,-9,-14,,,
12-06-2023 17:59:23.177,8012,1,10,-7,-12,,,
12-06-2023 17:59:23.198,8013,0,10,0,-6,,,
12-06-2023 17:59:23.219,8014,-1,11,1,0,,,
12-06-2023 17:59:23.241,8015,-2,12,9,-2,,,
12-06-2023 17:59:23.256,8016,-2,12,9,-2,,,
12-06-2023 17:59:23.280,8017,0,12,13,-2,,,
12-06-2023 17:59:23.297,8018,-2,13,18,-1,,,
12-06-2023 17:59:23.319,8019,4,13,21,0,,,
12-06-2023 17:59:23.337,8020,11,12,22,1,,,
12-06-2023 17:59:23.357,8021,17,13,21,0,,,
12-06-2023 17:59:23.379,8022,19,19,20,1,,,
12-06-2023 17:59:23.399,8023,11,19,17,1,,,
12-06-2023 17:59:23.419,8024,0,17,17,0,,,
12-06-2023 17:59:23.442,8025,-2,17,13,-1,,,
12-06-2023 17:59:23.458,8026,-2,19,11,-2,,,
12-06-2023 17:59:23.480,8027,-1,20,8,-3,,,
12-06-2023 17:59:23.498,8028,3,20,5,-4,,,
12-06-2023 17:59:23.517,8029,6,18,3,-4,,,
12-06-2023 17:59:23.538,8030,10,9,-1,-5,,,
12-06-2023 17:59:23.560,8031,11,13,-2,-5,,,
12-06-2023 17:59:23.579,8032,14,13,-1,-4,,,
12-06-2023 17:59:23.597,8033,18,9,1,-4,,,
12-06-2023 17:59:23.616,8034,20,8,1,-6,,,
12-06-2023 17:59:23.640,8035,24,8,6,-7,,,
12-06-2023 17:59:23.661,8036,23,5,12,-7,,,
12-06-2023 17:59:23.678,8037,23,6,16,-9,,,
12-06-2023 17:59:23.705,8038,17,6,3,-13,,,
12-06-2023 17:59:23.721,8039,17,6,-1,-14,,,
12-06-2023 17:59:23.742,8040,13,7,0,-15,,,
12-06-2023 17:59:23.761,8041,12,6,-4,-15,,,
12-06-2023 17:59:23.778,8042,13,7,-6,-16,,,
12-06-2023 17:59:23.801,8043,13,7,-4,-17,,,
12-06-2023 17:59:23.817,8044,14,5,-3,-16,,,
12-06-2023 17:59:23.839,8045,14,5,0,-8,,,
12-06-2023 17:59:23.860,8046,12,5,8,-9,,,
12-06-2023 17:59:23.879,8047,12,5,7,-9,,,
12-06-2023 17:59:23.898,8048,9,7,10,-9,,,
12-06-2023 17:59:23.917,8049,11,8,10,-7,,,
12-06-2023 17:59:23.937,8050,10,9,14,-6,,,
12-06-2023 17:59:23.959,8051,15,11,15,-7,,,
12-06-2023 17:59:23.980,8052,25,13,15,-7,,,
12-06-2023 17:59:24.000,8053,28,16,16,-6,,,
12-06-2023 17:59:24.016,8054,28,17,16,-5,,,
12-06-2023 17:59:24.036,8055,26,18,16,-6,,,
12-06-2023 17:59:24.060,8056,14,15,19,-6,,,
12-06-2023 17:59:24.078,8057,9,16,20,-6,,,
12-06-2023 17:59:24.100,8058,5,18,21,-6,,,
12-06-2023 17:59:24.120,8059,3,20,20,-7,,,
12-06-2023 17:59:24.141,8060,1,21,18,-9,,,
12-06-2023 17:59:24.158,8061,2,20,16,-9,,,
12-06-2023 17:59:24.180,8062,4,20,15,-9,,,
